name,country,region,winery,rating,no_ratings,price,year,type
Blanc de Blancs Brut Champagne N.V.,France,Champagne,Le Brun de Neuville,3.9,396,29.95,N.V.,sparkling
Ultra D Champagne N.V.,France,Champagne,Veuve A. Devaux,3.9,397,39.9,N.V.,sparkling
Vixen N.V.,Australia,McLaren Vale,Fox Creek,3.9,400,17.95,N.V.,sparkling
Kaapse Vonkel Brut Ros 2017,South Africa,Stellenbosch,Simonsig,3.8,405,14.08,2017,sparkling
Prosecco di Treviso Brut N.V.,Italy,Prosecco di Treviso,De Faveri,3.6,407,9.5,N.V.,sparkling
Tresor Brut Ros N.V.,France,Saumur,Bouvet-Ladubay,3.9,410,15.9,N.V.,sparkling
Cava Brut Rosado N.V.,Spain,Cava,Mont Maral,3.5,412,7.9,N.V.,sparkling
Cuve William Deutz Millesim Brut Champagne 2006,France,Champagne,Deutz,4.4,412,125.0,2006,sparkling
Prosecco Brut N.V.,Italy,Prosecco,Carpen Malvolti,3.6,414,11.9,N.V.,sparkling
Chardonnay Brut N.V.,Italy,Piemonte,Borgo Maragliano,3.7,414,11.99,N.V.,sparkling
Clement de Lure Methode Cap Classique Brut N.V.,South Africa,Stellenbosch,Stellenrust,3.8,415,14.99,N.V.,sparkling
Brut Ros Champagne (Cuve Royale) N.V.,France,Champagne,Joseph Perrier,3.8,419,45.6,N.V.,sparkling
P.R. Ros N.V.,Italy,Franciacorta,Monte Rossa,3.8,420,59.0,N.V.,sparkling
Cava Stars Brut Reserva N.V.,Spain,Cava,Castillo Perelada,3.5,420,12.99,N.V.,sparkling
61 Franciacorta Satn 1961,Italy,Franciacorta,Berlucchi,3.9,421,19.9,1961,sparkling
La Gatta Moscato d'Asti N.V.,Italy,Moscato d'Asti,Vite Colte,3.8,421,11.95,N.V.,sparkling
Fashion Victim Moscato Ros N.V.,Italy,Veneto,Astoria,3.8,424,8.9,N.V.,sparkling
Royal Crmant de Loire Brut N.V.,France,Crmant de Loire,Ackerman,4.0,427,15.9,N.V.,sparkling
Sauvignon Blanc Sparkling N.V.,Slovenia,Podravje,Puklavec Family Wines,3.7,429,14.08,N.V.,sparkling
Crmant de Bourgogne Brut Ros N.V.,France,Crmant de Bourgogne,Cave de Lugny,4.0,433,11.52,N.V.,sparkling
Vecchie Viti N.V.,Italy,Conegliano-Valdobbiadene Prosecco,Ruggeri,3.9,436,18.49,N.V.,sparkling
Prosecco Brut N.V.,Italy,Prosecco,Cielo e Terra,3.6,436,6.9,N.V.,sparkling
Franciacorta Gran Cuve Pas Oper N.V.,Italy,Franciacorta,Bellavista,4.1,438,34.9,N.V.,sparkling
Chardonnay Piemonte Brut Vallerenza N.V.,Italy,Piemonte,Vite Colte,3.5,452,9.5,N.V.,sparkling
Crede Valdobbiadene Prosecco Superiore Brut 2017,Italy,Conegliano-Valdobbiadene Prosecco,Bisol,3.8,455,19.98,2017,sparkling
Lugana Metodo Classico Brut N.V.,Italy,Lugana,C Maiol,3.6,455,22.09,N.V.,sparkling
Prosecco Treviso Extra Dry N.V.,Italy,Prosecco di Treviso,Ca'Val,3.5,455,13.95,N.V.,sparkling
Brut Reserve N.V.,Austria,Niedersterreich,Schloss Gobelsburg,3.8,457,19.86,N.V.,sparkling
Cuve Suprieure Champagne N.V.,France,Champagne,Louis Casters,3.8,458,21.95,N.V.,sparkling
Rserve Premier Cru Brut Champagne Premier Cru N.V.,France,Champagne Premier Cru,Frdric Maltrez,3.8,465,32.8,N.V.,sparkling
Crmant de Loire Brut Ros N.V.,France,Crmant de Loire,Bouvet-Ladubay,3.7,466,11.5,N.V.,sparkling
Valdobbiadene Prosecco Superiore Extra Dry N.V.,Italy,Conegliano-Valdobbiadene Prosecco,San Venanzio Fortunato,3.8,468,11.9,N.V.,sparkling
Blanc de Blancs Brut Champagne Grand Cru N.V.,France,Champagne Grand Cru,Autrau de Champillon,4.0,468,29.9,N.V.,sparkling
Millesim Brut Champagne 2006,France,Champagne,Charles Heidsieck,4.3,469,85.95,2006,sparkling
Brut Apanage Ros Champagne N.V.,France,Champagne,Pommery,4.1,469,65.49,N.V.,sparkling
Brut N.V.,Austria,Niedersterreich,Weingut Brndlmayer,4.0,474,24.5,N.V.,sparkling
Ros Brut N.V.,Austria,Wien,Schlumberger,3.6,477,15.59,N.V.,sparkling
Riesling Brut N.V.,Germany,Rheingau,Kloster Eberbach,3.6,477,13.39,N.V.,sparkling
Pruno Nero Lambrusco N.V.,Italy,Emilia-Romagna,Cleto Chiarli,3.7,482,12.79,N.V.,sparkling
Blanc de Blancs Brut Champagne (Vintage) 2011,France,Champagne,Louis Roederer,4.2,482,67.26,2011,sparkling
Prosecco Treviso N.V.,Italy,Prosecco di Treviso,Casa Gheller,3.6,482,9.4,N.V.,sparkling
Tradition Brut Champagne N.V.,France,Champagne,Baron-Fuent,3.6,483,27.98,N.V.,sparkling
Perl 2014,Italy,Trento,Ferrari,3.9,483,25.89,2014,sparkling
Cuve de l'Ecusson Pinot Noir Brut Ros N.V.,Luxembourg,Moselle,Bernard-Massard,3.8,483,17.1,N.V.,sparkling
Brut Ros N.V.,Italy,Franciacorta,Montenisa,3.7,485,35.41,N.V.,sparkling
Maximum Brut Blanc de Blancs N.V.,Italy,Trento,Ferrari,3.7,489,26.09,N.V.,sparkling
Marai de Marai Brut N.V.,Italy,Veneto,Foss Marai,3.7,490,11.17,N.V.,sparkling
Valdobbiadene Brut Marca Oro Ros N.V.,Italy,Conegliano-Valdobbiadene Prosecco,Valdo,3.6,494,7.13,N.V.,sparkling
Col de Mez Valdobbiadene Prosecco Superiore Brut N.V.,Italy,Conegliano-Valdobbiadene Prosecco,Soligo,3.7,495,9.1,N.V.,sparkling
Chardonnay Sekt Trocken N.V.,Germany,Rheingau,Frst von Metternich,3.5,495,11.49,N.V.,sparkling
Premium Reserve Brut Champagne Premier Cru N.V.,France,Champagne Premier Cru,Charles Mignon,3.8,496,34.73,N.V.,sparkling
Prosecco N.V.,Italy,Prosecco,Reguta,3.7,500,5.5,N.V.,sparkling
Flav Brut Rosato N.V.,Italy,Veneto,Bepin de Eto,3.9,501,9.95,N.V.,sparkling
Alexandra Champagne Ros (Grande Cuve) 2004,France,Champagne,Laurent-Perrier,4.6,503,349.0,2004,sparkling
Brut Millesim Champagne N.V.,France,Champagne,Piper-Heidsieck,4.0,505,39.09,N.V.,sparkling
Carte Blanche N.V.,Germany,Baden,Geldermann,3.6,505,12.09,N.V.,sparkling
Special Club Millesim de Collection Champagne N.V.,France,Champagne,Pierre Gimonnet & Fils,4.2,507,55.0,N.V.,sparkling
Ros di Pinot Brut N.V.,Italy,Veneto,Ruggeri,3.6,512,11.9,N.V.,sparkling
Brut Reserve N.V.,South Africa,Franschhoek,Colmant,3.8,512,23.5,N.V.,sparkling
Tradition Brut Champagne Premier Cru N.V.,France,Champagne Premier Cru,Paul Goerg,3.8,513,33.27,N.V.,sparkling
Prosecco Frizzante N.V.,Italy,Prosecco,Riondo,3.6,518,7.95,N.V.,sparkling
Il Grigio N.V.,Italy,Friuli-Venezia Giulia,Collavini,3.6,520,14.09,N.V.,sparkling
Saumur Brut N.V.,France,Saumur,Mlle Ladubay,3.6,522,11.9,N.V.,sparkling
Brut Blanc de Blancs Champagne N.V.,France,Champagne,Charles Heidsieck,4.2,524,74.78,N.V.,sparkling
Crmant de Bourgogne Brut N.V.,France,Crmant de Bourgogne,Antonin Rodet,3.6,525,19.34,N.V.,sparkling
Brut Ros (Reserve) N.V.,Austria,Niedersterreich,Loimer,3.8,528,19.86,N.V.,sparkling
Punto Rosa Millesimato N.V.,Italy,Veneto,Val d'Oca,3.7,532,10.99,N.V.,sparkling
Vendemmia Brut 2013,Italy,Franciacorta,Bellavista,4.2,535,37.9,2013,sparkling
Ros Brut Premium Reserve Champagne N.V.,France,Champagne Premier Cru,Charles Mignon,4.0,542,37.88,N.V.,sparkling
Blanc de Blancs Champagne Grand Cru N.V.,France,Champagne Grand Cru,Bruno Paillard,4.2,547,64.95,N.V.,sparkling
L'Acino N.V.,Italy,Lambrusco Grasparossa di Castelvetro,Corte Manzini,3.8,554,12.9,N.V.,sparkling
Asti N.V.,Italy,Asti,Cinzano,3.8,556,9.99,N.V.,sparkling
Cuve dei Frati Brut Ros N.V.,Italy,Lombardia,C dei Frati,3.8,557,23.8,N.V.,sparkling
Valdobbiadene Prosecco Superiore Brut N.V.,Italy,Conegliano-Valdobbiadene Prosecco,San Venanzio Fortunato,3.7,558,10.95,N.V.,sparkling
Crmant de Loire Brut Ros N.V.,France,Crmant de Loire,Monmousseau,3.6,558,12.9,N.V.,sparkling
Franciacorta Ros N.V.,Italy,Franciacorta,Mirabella,3.8,561,19.9,N.V.,sparkling
Vouvray Brut N.V.,France,Vouvray,Vigneau-Chevreau,3.8,562,14.5,N.V.,sparkling
Prestige Brut Champagne Grand Cru N.V.,France,Champagne Grand Cru 'Cramant',Bonnaire,4.0,565,43.9,N.V.,sparkling
Brolese Franciacorta Extra Brut Ros N.V.,Italy,Franciacorta,Villa Crespia,3.8,569,16.99,N.V.,sparkling
Brut Ros Champagne N.V.,France,Champagne,Leclerc Briant,3.9,569,53.7,N.V.,sparkling
Ros Champagne N.V.,France,Champagne,Jacquart,3.8,570,32.99,N.V.,sparkling
Millsim Brut Champagne 2013,France,Champagne,Taittinger,4.2,573,60.63,2013,sparkling
Sptburgunder Brut Ros N.V.,Germany,Pfalz,Reichsrat von Buhl,3.8,581,19.9,N.V.,sparkling
Cuve Josphine Brut Champagne N.V.,France,Champagne,Joseph Perrier,4.3,583,112.53,N.V.,sparkling
L'Universelle Brut Champagne N.V.,France,Champagne,Baron Albert,3.7,585,25.98,N.V.,sparkling
Crmant d'Alsace Brut Premium N.V.,France,Crmant d'Alsace,Bestheim,3.8,585,11.5,N.V.,sparkling
Cuve D Champagne N.V.,France,Champagne,Veuve A. Devaux,4.0,586,36.59,N.V.,sparkling
Quattuor Blanc de Quatre Blancs Brut Champagne N.V.,France,Champagne,Drappier,4.1,598,61.55,N.V.,sparkling
1404 Prosecco N.V.,Italy,Prosecco,Casa Defr,3.7,601,8.77,N.V.,sparkling
Crmant de Limoux Brut N.V.,France,Crmant de Limoux,Grard Bertrand,3.6,603,39.99,N.V.,sparkling
Cava Brut Reserva Ros N.V.,Spain,Cava,Vilarnau,3.5,611,11.08,N.V.,sparkling
Cristal Ros Brut Champagne (Millsim) 2007,France,Champagne,Louis Roederer,4.6,613,495.0,2007,sparkling
Brut Champagne 2008,France,Champagne,Barons de Rothschild (Lafite),4.1,619,90.43,2008,sparkling
Brut Millsim Champagne 2008,France,Champagne,Laurent-Perrier,4.2,624,59.95,2008,sparkling
Treviso Prosecco Frizzante N.V.,Italy,Prosecco di Treviso,Borgo Molino,3.6,625,7.9,N.V.,sparkling
Belle Epoque Blanc de Blancs Champagne N.V.,France,Champagne,Perrier-Jout,4.5,627,259.95,N.V.,sparkling
Blanc de Blancs Brut N.V.,France,Alsace,Cavalier,3.2,630,8.0,N.V.,sparkling
Riserva Lunelli 2009,Italy,Trento,Ferrari,4.3,631,51.59,2009,sparkling
Jaume Codornu Gran Reserva Cava N.V.,Spain,Cava,Codornu,4.1,631,48.91,N.V.,sparkling
Il Vino dei Poeti Ros Brut N.V.,Italy,Veneto,Bottega,3.5,633,19.9,N.V.,sparkling
Cartizze Valdobbiadene Superiore Dry N.V.,Italy,Conegliano-Valdobbiadene Prosecco,Bisol,4.0,636,31.03,N.V.,sparkling
Prosecco Treviso Frizzante N.V.,Italy,Prosecco di Treviso,Maschio dei Cavalieri,3.6,636,7.79,N.V.,sparkling
The Peppermint Paddock Chambourcin N.V.,Australia,McLaren Vale,d'Arenberg,3.9,638,22.9,N.V.,sparkling
Santo Stefano Valdobbiadene Prosecco Superiore N.V.,Italy,Conegliano-Valdobbiadene Prosecco,Ruggeri,3.8,638,11.7,N.V.,sparkling
Weisser Mulatschak 2018,Austria,Burgenland,Meinklang,4.3,640,11.5,2018,sparkling
Brut N.V.,Luxembourg,Luxembourg,Domaine Alice Hartmann,4.2,653,29.95,N.V.,sparkling
Authentic Meunier Blanc de Noirs Brut Champagne N.V.,France,Champagne,Michel Loriot,3.9,654,26.12,N.V.,sparkling
Lightly Sparkling - Sauvignon Blanc 2017,New Zealand,Marlborough,Villa Maria,4.0,667,10.99,2017,sparkling
Sior Piero Valdobbiadene Prosecco Superiore N.V.,Italy,Conegliano-Valdobbiadene Prosecco,V8+,3.8,674,13.07,N.V.,sparkling
Fragolino Rosso N.V.,Italy,Emilia-Romagna,Bottega,3.7,676,7.99,N.V.,sparkling
Blanc de Noirs Brut Champagne N.V.,France,Champagne,Alexandre Bonnet,3.8,681,33.75,N.V.,sparkling
Brut Origine Champagne N.V.,France,Champagne,Tribaut Schloesser,3.8,686,26.95,N.V.,sparkling
Grande Rserve Demi-Sec Champagne N.V.,France,Champagne,Baron-Fuent,3.9,688,19.95,N.V.,sparkling
Prosecco di Conegliano-Valdobbiadene Superiore Brut N.V.,Italy,Conegliano-Valdobbiadene Prosecco,Collalto,3.8,690,10.95,N.V.,sparkling
Motivo Ros Extra Dry N.V.,Italy,Veneto,Borgo Molino,3.9,692,9.9,N.V.,sparkling
Blanc de Blancs Brut 25 N.V.,Italy,Franciacorta,Fratelli Berlucchi,3.8,692,15.9,N.V.,sparkling
Cartizze N.V.,Italy,Conegliano-Valdobbiadene Prosecco,Ruggeri,3.8,695,18.89,N.V.,sparkling
Cartizze Vigna La Rivetta N.V.,Italy,Prosecco,Villa Sandi,4.0,695,25.5,N.V.,sparkling
D'O Millesimato Extra Dry N.V.,Italy,Prosecco,Fattoria Conca d'Oro,3.7,701,9.95,N.V.,sparkling
Lambrusco Grasparossa di Castelvetro Amabile N.V.,Italy,Lambrusco Grasparossa di Castelvetro,Chiarli 1860,3.7,724,6.59,N.V.,sparkling
Extra Brut N.V.,Austria,Niedersterreich,Loimer,3.8,733,19.86,N.V.,sparkling
Alghero Torbato Spumante Brut N.V.,Italy,Alghero,Sella & Mosca,3.6,733,14.41,N.V.,sparkling
Blanc de Blancs Brut N.V.,France,Champagne,Barons de Rothschild (Lafite),4.1,736,70.41,N.V.,sparkling
Prosecco N.V.,Italy,Prosecco,Sacchetto,3.5,736,7.69,N.V.,sparkling
Prosecco Spumante Brut N.V.,Italy,Prosecco,Zonin,3.5,743,8.5,N.V.,sparkling
Belle Epoque Brut Champagne 2012,France,Champagne,Perrier-Jout,4.4,743,95.53,2012,sparkling
Demi-Sec Champagne N.V.,France,Champagne,Deutz,4.1,747,37.5,N.V.,sparkling
Prosecco Valdobbiadene Superiore Millesimato 2017,Italy,Prosecco,Villa Sandi,3.8,753,11.21,2017,sparkling
Novalia Franciacorta Brut N.V.,Italy,Franciacorta,Villa Crespia,3.7,758,16.45,N.V.,sparkling
Prosecco Z Extra Dry N.V.,Italy,Prosecco,Zardetto,3.5,759,12.25,N.V.,sparkling
White Label Champagne N.V.,France,Champagne,Lanson,3.9,761,39.9,N.V.,sparkling
Riesling Brut 2015,Germany,Pfalz,Reichsrat von Buhl,3.8,763,14.9,2015,sparkling
Cecilia B Spumante Ros N.V.,Italy,Vino d'Italia,Cecilia Beretta,4.0,764,9.59,N.V.,sparkling
Crmant d'Alsace Brut Prestige N.V.,France,Crmant d'Alsace,Arthur Metz,3.7,777,12.19,N.V.,sparkling
Dgorgement Tardif Millesim Extra Brut Champagne N.V.,France,Champagne,Jacquesson,4.4,783,189.0,N.V.,sparkling
Pink Spago Argento N.V.,Italy,Veneto,Riondo,3.5,785,6.95,N.V.,sparkling
Blanc de Noirs Brut Champagne N.V.,France,Champagne,Veuve A. Devaux,3.8,801,35.5,N.V.,sparkling
Crmant d'Alsace Brut N.V.,France,Crmant d'Alsace,Bestheim,3.5,805,13.49,N.V.,sparkling
Leonia Brut Millesimato Pomino N.V.,Italy,Pomino,Castello Pomino,3.9,805,32.96,N.V.,sparkling
Brut Ros Champagne Premier Cru N.V.,France,Champagne Premier Cru,Marc Hbrart,4.0,806,32.5,N.V.,sparkling
Pierre Jourdan Belle Ros N.V.,South Africa,Franschhoek,Haute Cabrire,3.6,806,16.9,N.V.,sparkling
Brut N.V.,France,Loire Valley,Marquis de la Tour,3.7,816,8.25,N.V.,sparkling
Cuve de Rserve Brut Champagne Premier Cru N.V.,France,Champagne Premier Cru,Marc Hbrart,4.0,820,29.5,N.V.,sparkling
Prosecco Extra Dry N.V.,Italy,Prosecco,Fili,3.7,824,11.08,N.V.,sparkling
La Grande Dame Brut Champagne 2008,France,Champagne,Veuve Clicquot,4.4,833,142.99,2008,sparkling
Reserve Brut N.V.,Germany,Pfalz,Reichsrat von Buhl,3.9,838,16.7,N.V.,sparkling
Cava Brut N.V.,Spain,Cava,Grans Moments,3.5,850,9.58,N.V.,sparkling
Amatista Moscato N.V.,Spain,Valencia,Reymos,3.9,855,4.89,N.V.,sparkling
Prosecco Valdobbiadene Superiore Brut Oro Puro N.V.,Italy,Conegliano-Valdobbiadene Prosecco,Valdo,3.5,856,8.93,N.V.,sparkling
Premire Cuve Ros Brut Champagne N.V.,France,Champagne,Bruno Paillard,4.0,857,49.95,N.V.,sparkling
Ros Dry-Sec N.V.,Germany,German Wine,Henkell,3.4,857,7.89,N.V.,sparkling
Il Fresco Ros N.V.,Italy,Veneto,Villa Sandi,3.6,861,8.6,N.V.,sparkling
Prosecco Treviso Brut N.V.,Italy,Prosecco di Treviso,Le Contesse,3.8,863,9.25,N.V.,sparkling
Prosecco Extra Dry Collezione N.V.,Italy,Prosecco,Riondo,3.7,881,6.99,N.V.,sparkling
Franciacorta Cuve Blanc de Blancs Brut N.V.,Italy,Franciacorta,Monogram,3.7,894,18.75,N.V.,sparkling
1851 Brut N.V.,France,Saumur,Bouvet-Ladubay,3.6,894,10.5,N.V.,sparkling
Riesling Brut 2016,Germany,Pfalz,Reichsrat von Buhl,3.9,897,14.9,2016,sparkling
Vintage Brut Champagne 2008,France,Champagne,Veuve Clicquot,4.2,899,71.69,2008,sparkling
Cava Gran Reserva Brut Nature Reserva de la Familia 2016,Spain,Cava,Juv & Camps,4.0,908,16.48,2016,sparkling
Ros Brut Champagne (Vintage) 2013,France,Champagne,Louis Roederer,4.2,913,62.9,2013,sparkling
Blanc de Blancs Brut Champagne Premier Cru N.V.,France,Champagne Premier Cru,Paul Goerg,3.9,915,34.29,N.V.,sparkling
Valdobbiadene Prosecco Superiore Brut N.V.,Italy,Prosecco di Treviso,Val d'Oca,3.7,921,11.6,N.V.,sparkling
Grner Veltliner Brut N.V.,Austria,Niedersterreich,Szigeti,3.8,928,12.87,N.V.,sparkling
Quartese Valdobbiadene Prosecco Superiore Brut N.V.,Italy,Conegliano-Valdobbiadene Prosecco,Ruggeri,3.7,935,10.99,N.V.,sparkling
Argeo Prosecco Brut N.V.,Italy,Prosecco di Treviso,Ruggeri,3.6,952,9.89,N.V.,sparkling
Maximum Ros N.V.,Italy,Trento,Ferrari,3.9,957,23.99,N.V.,sparkling
Brut N.V.,Italy,Trentino-Alto Adige,Arunda,3.7,958,19.8,N.V.,sparkling
Blanc de Blancs Brut Champagne Premier Cru N.V.,France,Champagne Premier Cru,Marc Hbrart,4.1,958,31.5,N.V.,sparkling
Frizzante Ros N.V.,Italy,Veneto,Villa Teresa,3.9,965,7.2,N.V.,sparkling
Otello 1813 Nero di Lambrusco 2015,Italy,Emilia,Ceci,4.0,974,14.9,2015,sparkling
Franciacorta Cuve Prestige Ros N.V.,Italy,Franciacorta,Ca' del Bosco,4.0,982,38.9,N.V.,sparkling
Slection Brut Champagne Premier Cru N.V.,France,Champagne Premier Cru,Marc Hbrart,4.1,998,33.0,N.V.,sparkling
Cava Extremarium de Mont Maral Reserva Brut N.V.,Spain,Cava,Mont Maral,3.6,1003,10.95,N.V.,sparkling
Brut Apanage Prestige Champagne N.V.,France,Champagne,Pommery,4.1,1008,65.49,N.V.,sparkling
Brut N.V.,Italy,Conegliano-Valdobbiadene Prosecco,Bepin de Eto,3.8,1009,10.85,N.V.,sparkling
Sparkling Angel Brut N.V.,Chile,Central Valley,Montes,3.6,1009,18.5,N.V.,sparkling
Cuve Essentiel Brut Champagne N.V.,France,Champagne,Piper-Heidsieck,3.9,1016,42.99,N.V.,sparkling
Gold White N.V.,Italy,Oltrep Pavese,Bottega,3.7,1016,22.5,N.V.,sparkling
Ros Brut N.V.,Italy,Veneto,Foss Marai,3.8,1020,14.0,N.V.,sparkling
Cuve de Reserve Brut Champagne N.V.,France,Champagne,Gallimard Pre & Fils,4.1,1023,55.0,N.V.,sparkling
Blanc de Blancs Reserva N.V.,Spain,Cava,Anna de Codorniu,3.7,1033,16.32,N.V.,sparkling
Ros Brut Champagne (Vintage) 2011,France,Champagne,Louis Roederer,4.3,1033,62.9,2011,sparkling
Surfine Cuve Brut N.V.,Italy,Veneto,Foss Marai,3.7,1034,12.7,N.V.,sparkling
Brut Ros N.V.,Austria,Niedersterreich,Weingut Brndlmayer,4.0,1034,23.66,N.V.,sparkling
Brut Classique N.V.,South Africa,Stellenbosch,L'Ormarins,3.8,1035,17.49,N.V.,sparkling
Casa di Malia Prosecco (Organic) N.V.,Italy,Prosecco,Botter,3.8,1041,9.71,N.V.,sparkling
Blanc de Blancs Brut Champagne N.V.,France,Champagne,Bruno Paillard,4.3,1051,64.95,N.V.,sparkling
Cava Brut Ros N.V.,Spain,Cava,Castillo Perelada,3.5,1062,12.9,N.V.,sparkling
Brut Millsim Champagne 2006,France,Champagne,Laurent-Perrier,4.2,1074,54.0,2006,sparkling
Brut Grand Millesim Champagne 2006,France,Champagne,Gosset,4.2,1086,67.5,2006,sparkling
Les Folies de la Marquetterie Champagne N.V.,France,Champagne,Taittinger,4.1,1087,64.27,N.V.,sparkling
Filanda Ros Brut Millesimato Riserva N.V.,Italy,Oltrep Pavese,Bortolomiol,3.9,1114,14.88,N.V.,sparkling
Pinot Noir Brut Nature Ros Champagne N.V.,France,Champagne,Drappier,4.0,1115,36.79,N.V.,sparkling
Blanc de Blancs N.V.,Italy,Franciacorta,Montenisa,3.8,1120,32.07,N.V.,sparkling
Origine Brut Champagne N.V.,France,Champagne,Mandois,3.8,1125,28.45,N.V.,sparkling
Crmant de Bourgogne Brut Blanc de Blancs N.V.,France,Crmant de Bourgogne,Cave de Lugny,3.6,1126,11.85,N.V.,sparkling
Il Fresco Blanc de Blancs Brut N.V.,Italy,Veneto,Villa Sandi,3.5,1134,6.9,N.V.,sparkling
Prosecco Treviso Extra Dry N.V.,Italy,Prosecco di Treviso,Val d'Oca,3.5,1155,8.68,N.V.,sparkling
Essentiel Cuve Rserve Brut Champagne N.V.,France,Champagne,Piper-Heidsieck,3.9,1158,46.01,N.V.,sparkling
Vivo Blu N.V.,Italy,Veneto,Mionetto,3.5,1163,8.39,N.V.,sparkling
Valdobbiadene Prosecco Superiore Extra Dry N.V.,Italy,Conegliano-Valdobbiadene Prosecco,Borgo Molino,3.7,1164,13.4,N.V.,sparkling
